AVG Current,STD Current,MAX Current,MIN Current,Range Current,Kurtosis Current,RMS Current,Skewness Current,Entropy Current,AVG Torque,STD Torque,MAX Torque,MIN Torque,Range Torque,Kurtosis Torque,RMS Torque,Skewness Torque,Entropy Torque,AVG Active Power,STD Active Power,MAX Active Power,MIN Active Power,Range Active Power,Kurtosis Active Power,RMS Active Power,Skewness Active Power,Entropy Active Power,Class
0.459104,0.011959,0.482056,0.437500,0.044556,1.149494,0.459259,0.055147,6.907416,0.110503,0.014873,0.140869,0.084656,0.056213,1.199226,0.111499,0.133047,6.898712,0.348687,0.037789,0.416138,0.276001,0.140137,1.268972,0.350727,0.091761,6.901888,1
0.457486,0.011966,0.482666,0.434387,0.048279,1.058640,0.457642,0.095196,6.907414,0.110474,0.014169,0.139648,0.085571,0.054077,1.138121,0.111378,0.163232,6.899555,0.349228,0.036345,0.434692,0.282654,0.152038,1.160803,0.351112,0.176155,6.902361,1
0.458615,0.011968,0.482910,0.435242,0.047668,1.180704,0.458771,0.007218,6.907415,0.110777,0.014530,0.138306,0.081787,0.056519,1.122537,0.111725,0.118916,6.899161,0.349394,0.036427,0.415894,0.277405,0.138489,1.184017,0.351286,0.074215,6.902322,1
0.459144,0.012031,0.482727,0.434692,0.048035,1.121487,0.459301,0.021250,6.907412,0.110689,0.014823,0.140991,0.083984,0.057007,1.142178,0.111676,0.149415,6.898808,0.349033,0.037758,0.419495,0.282532,0.136963,1.229730,0.351067,0.113311,6.901914,1
0.457396,0.012086,0.481873,0.432190,0.049683,1.175414,0.457556,0.035548,6.907407,0.110281,0.014236,0.140381,0.083313,0.057068,1.014985,0.111196,0.197184,6.899458,0.348872,0.036697,0.428162,0.281555,0.146607,1.140559,0.350795,0.133934,6.902236,1
0.458475,0.011754,0.480408,0.434998,0.045410,1.141227,0.458625,0.030265,6.907427,0.109957,0.014487,0.137634,0.084534,0.053100,1.227340,0.110906,0.168940,6.899105,0.347728,0.036787,0.417297,0.280701,0.136596,1.186605,0.349666,0.138816,6.902174,1
0.458682,0.012196,0.482178,0.434204,0.047974,1.171822,0.458844,0.058920,6.907402,0.110183,0.014661,0.142395,0.081177,0.061218,1.087451,0.111153,0.143091,6.898918,0.348177,0.037359,0.427551,0.276978,0.150573,1.159387,0.350173,0.112519,6.902007,1
0.457423,0.011913,0.479980,0.436279,0.043701,1.222518,0.457578,0.029830,6.907416,0.110086,0.014492,0.141846,0.085083,0.056763,1.175736,0.111035,0.179680,6.899123,0.348695,0.036969,0.421265,0.280884,0.140381,1.220826,0.350647,0.132128,6.902148,1
0.458583,0.011823,0.482971,0.437378,0.045593,1.135529,0.458735,0.072360,6.907423,0.109855,0.014348,0.138000,0.084290,0.053710,1.203262,0.110788,0.134118,6.899241,0.347343,0.036039,0.416260,0.284851,0.131409,1.208886,0.349206,0.098541,6.902379,1
0.458261,0.012137,0.481689,0.432983,0.048706,1.137299,0.458421,0.032237,6.907405,0.109504,0.014419,0.138367,0.085022,0.053345,1.225937,0.110448,0.157794,6.899111,0.346849,0.036629,0.417786,0.283936,0.133850,1.212179,0.348776,0.149547,6.902196,1
0.457389,0.011886,0.480103,0.433533,0.046570,1.137934,0.457543,0.008435,6.907418,0.110004,0.014298,0.138245,0.086304,0.051941,1.184845,0.110928,0.135143,6.899323,0.348495,0.036954,0.415955,0.283447,0.132508,1.239981,0.350447,0.101511,6.902141,1
0.458808,0.011782,0.481323,0.437683,0.043640,1.174138,0.458959,0.014786,6.907426,0.110150,0.014444,0.138794,0.085266,0.053528,1.195492,0.111092,0.155124,6.899180,0.347783,0.036384,0.418701,0.282104,0.136597,1.210380,0.349679,0.113656,6.902292,1
0.458273,0.012282,0.483093,0.435486,0.047607,1.153281,0.458438,0.035129,6.907397,0.109976,0.014563,0.138977,0.082703,0.056274,1.181088,0.110935,0.167709,6.899016,0.347876,0.036970,0.435730,0.286377,0.149353,1.139051,0.349833,0.179880,6.902130,1
0.457134,0.011778,0.479248,0.435364,0.043884,1.173041,0.457286,0.013500,6.907424,0.109459,0.014133,0.138367,0.083069,0.055298,1.136575,0.110367,0.174166,6.899449,0.347261,0.036408,0.414734,0.277344,0.137390,1.201758,0.349162,0.086214,6.902263,1
0.458897,0.011806,0.481628,0.435913,0.045715,1.100294,0.459049,0.004752,6.907425,0.109858,0.014433,0.137024,0.085815,0.051209,1.223888,0.110801,0.132164,6.899141,0.347147,0.036672,0.423340,0.279663,0.143677,1.238710,0.349077,0.125464,6.902188,1
0.457966,0.012175,0.481750,0.435608,0.046142,1.212498,0.458127,0.043624,6.907402,0.109391,0.014594,0.140137,0.084412,0.055725,1.146830,0.110359,0.165185,6.898883,0.346550,0.036861,0.415100,0.277405,0.137695,1.253782,0.348503,0.112930,6.902108,1
0.457358,0.011803,0.480469,0.434998,0.045471,1.103836,0.457510,0.039983,6.907423,0.109929,0.014108,0.142090,0.085571,0.056519,1.153674,0.110830,0.156802,6.899542,0.348309,0.036413,0.419006,0.284058,0.134948,1.197704,0.350205,0.146573,6.902306,1
0.459041,0.011940,0.483093,0.437195,0.045898,1.159848,0.459196,0.039950,6.907417,0.109927,0.014414,0.138794,0.084656,0.054138,1.192364,0.110867,0.156651,6.899182,0.347405,0.036409,0.418335,0.284241,0.134094,1.203145,0.349305,0.116981,6.902273,1
0.458019,0.012160,0.481018,0.436218,0.044800,1.139866,0.458181,0.003040,6.907403,0.110053,0.014613,0.137146,0.085022,0.052124,1.250926,0.111018,0.152711,6.898964,0.347905,0.037024,0.417786,0.281616,0.136170,1.262777,0.349868,0.128133,6.902106,1
0.457141,0.011767,0.480469,0.434692,0.045777,1.133028,0.457292,0.025832,6.907424,0.109057,0.014312,0.138794,0.084656,0.054138,1.143634,0.109991,0.193993,6.899181,0.346026,0.036469,0.424438,0.281250,0.143188,1.200216,0.347940,0.131567,6.902214,1
0.458735,0.011867,0.481445,0.435730,0.045715,1.133481,0.458889,0.003414,6.907421,0.109233,0.014329,0.138611,0.083618,0.054993,1.223436,0.110168,0.160858,6.899177,0.346010,0.036710,0.414917,0.283875,0.131042,1.237471,0.347950,0.123059,6.902139,1
0.457350,0.012088,0.482605,0.435242,0.047363,1.161460,0.457509,0.029713,6.907406,0.109234,0.014242,0.136780,0.084473,0.052307,1.185896,0.110157,0.149848,6.899276,0.346273,0.036581,0.420776,0.280823,0.139953,1.221951,0.348198,0.081888,6.902178,1
0.457354,0.011749,0.479980,0.435059,0.044921,1.121073,0.457505,0.069430,6.907426,0.109477,0.014120,0.139587,0.085205,0.054382,1.168317,0.110383,0.175071,6.899467,0.346601,0.035827,0.416321,0.287231,0.129090,1.241038,0.348446,0.152865,6.902430,1
0.459114,0.011975,0.481384,0.436951,0.044433,1.150326,0.459270,0.011803,6.907415,0.109573,0.014697,0.140808,0.083435,0.057373,1.181961,0.110553,0.151571,6.898781,0.346128,0.037147,0.416992,0.270386,0.146606,1.198532,0.348113,0.136317,6.902010,1
0.457175,0.012130,0.483276,0.435181,0.048095,1.098671,0.457335,0.047428,6.907404,0.109391,0.014327,0.138733,0.084106,0.054627,1.150255,0.110325,0.140020,6.899195,0.346842,0.037038,0.417419,0.280029,0.137390,1.204512,0.348812,0.101938,6.902060,1
0.457659,0.011850,0.481628,0.434998,0.046630,1.189997,0.457812,0.008749,6.907420,0.109343,0.014355,0.138489,0.083069,0.055420,1.162809,0.110280,0.173631,6.899166,0.346252,0.036219,0.414490,0.276245,0.138245,1.233726,0.348140,0.136276,6.902298,1
0.458988,0.011922,0.482361,0.436523,0.045838,1.140298,0.459142,0.006738,6.907418,0.109650,0.014585,0.138611,0.085083,0.053528,1.233749,0.110615,0.150405,6.898931,0.346759,0.037444,0.415955,0.282837,0.133118,1.231313,0.348772,0.134517,6.901939,1
0.457247,0.012025,0.481445,0.433655,0.047790,1.132144,0.457404,0.011720,6.907410,0.109560,0.014232,0.136597,0.085205,0.051392,1.204097,0.110480,0.150045,6.899339,0.347295,0.036700,0.418884,0.280334,0.138550,1.234387,0.349227,0.104596,6.902180,1
0.458565,0.011664,0.481628,0.436035,0.045593,1.104631,0.458713,0.061477,6.552185,0.109215,0.014228,0.136292,0.084534,0.051758,1.191949,0.110136,0.137994,6.544042,0.345655,0.035746,0.410278,0.284546,0.125732,1.237265,0.347496,0.122040,6.547174,1
0.438866,0.011123,0.461182,0.418274,0.042908,1.164720,0.439007,0.030277,6.907434,0.034969,0.011342,0.055908,0.012451,0.043457,1.240952,0.036760,0.027454,6.853235,0.164277,0.029998,0.222595,0.108948,0.113647,1.267155,0.166991,0.036210,6.890897,2
0.440634,0.011369,0.461182,0.416687,0.044495,1.225665,0.440781,0.030381,6.907423,0.035166,0.011323,0.056396,0.015381,0.041015,1.255678,0.036943,0.005273,6.854294,0.164709,0.029890,0.216003,0.105103,0.110900,1.349426,0.167397,0.018675,6.891133,2
0.441706,0.011524,0.463257,0.418579,0.044678,1.255190,0.441856,0.054246,6.907415,0.035264,0.011519,0.057068,0.013672,0.043396,1.301847,0.037096,0.008029,6.852744,0.165129,0.030308,0.218201,0.102600,0.115601,1.384717,0.167885,0.022631,6.890747,2
0.442061,0.011285,0.462524,0.420227,0.042297,1.272871,0.442205,0.035160,6.907430,0.035242,0.011621,0.056213,0.014954,0.041259,1.332978,0.037107,0.007827,6.851591,0.164745,0.030479,0.217529,0.109802,0.107727,1.397131,0.167538,0.039535,6.890455,2
0.441042,0.010907,0.461609,0.423157,0.038452,1.298456,0.441177,0.006536,6.907450,0.034951,0.011012,0.053711,0.016968,0.036743,1.411502,0.036643,0.013033,6.856833,0.164282,0.029144,0.213806,0.116760,0.097046,1.379059,0.166845,0.027128,6.891872,2
0.439332,0.010653,0.461304,0.421265,0.040039,1.232530,0.439461,0.013314,6.907461,0.034954,0.010686,0.052856,0.016418,0.036438,1.421092,0.036549,0.042418,6.859610,0.164284,0.028484,0.218384,0.113281,0.105103,1.273976,0.166732,0.092747,6.892523,2
0.437806,0.010573,0.456482,0.418945,0.037537,1.141295,0.437934,0.012522,6.907464,0.034897,0.010777,0.052429,0.016418,0.036011,1.377542,0.036522,0.080340,6.858352,0.164076,0.028843,0.210938,0.115051,0.095887,1.293107,0.166589,0.053513,6.892129,2
0.438383,0.010788,0.458862,0.418152,0.040710,1.052868,0.438516,0.055679,6.907453,0.034902,0.010960,0.053711,0.017029,0.036682,1.362185,0.036581,0.052983,6.856758,0.163849,0.029366,0.214355,0.112183,0.102172,1.266858,0.166457,0.023436,6.891534,2
0.440388,0.011193,0.461975,0.418579,0.043396,0.988045,0.440530,0.074345,6.907432,0.035033,0.011135,0.055664,0.016724,0.038940,1.312940,0.036758,0.051720,6.855419,0.164417,0.029578,0.214050,0.112061,0.101989,1.271256,0.167054,0.007848,6.891427,2
0.441816,0.011468,0.464722,0.419250,0.045472,1.013235,0.441965,0.039000,6.907419,0.035259,0.011387,0.055054,0.015442,0.039612,1.297291,0.037050,0.038358,6.853725,0.164590,0.030062,0.214111,0.111511,0.102600,1.283189,0.167310,0.021483,6.890906,2
0.441815,0.011249,0.463379,0.420593,0.042786,1.053034,0.441958,0.021559,6.907431,0.035252,0.011593,0.054810,0.015198,0.039612,1.300381,0.037108,0.000734,6.851916,0.164719,0.030694,0.216248,0.114868,0.101380,1.317989,0.167552,0.002395,6.890235,2
0.441527,0.010822,0.462952,0.422791,0.040161,1.139080,0.441659,0.045133,6.907455,0.034960,0.011307,0.053589,0.014282,0.039307,1.262881,0.036742,0.002188,6.853746,0.163887,0.030042,0.214294,0.115234,0.099060,1.382356,0.166615,0.040910,6.890771,2
0.439824,0.010548,0.459656,0.421143,0.038513,1.216530,0.439950,0.056262,6.907468,0.034796,0.010946,0.052246,0.016174,0.036072,1.311437,0.036475,0.012177,6.856769,0.163631,0.029099,0.212280,0.116821,0.095459,1.412484,0.166196,0.036721,6.891787,2
0.438203,0.010629,0.456116,0.420044,0.036072,1.296382,0.438331,0.065581,6.907461,0.034982,0.010802,0.053589,0.017212,0.036377,1.315591,0.036610,0.067476,6.858378,0.164059,0.028477,0.207092,0.113159,0.093933,1.395028,0.166509,0.079160,6.892510,2
0.438208,0.010809,0.457397,0.418579,0.038818,1.301371,0.438341,0.039642,6.907451,0.034756,0.011148,0.053345,0.015930,0.037415,1.383783,0.036499,0.039113,6.854576,0.163612,0.029602,0.211853,0.114685,0.097168,1.429952,0.166265,0.040815,6.891219,2
0.440017,0.011088,0.460205,0.420837,0.039368,1.303473,0.440157,0.022538,6.907438,0.035005,0.011221,0.053345,0.016724,0.036621,1.437180,0.036758,0.013795,6.854854,0.163984,0.029600,0.211975,0.116943,0.095032,1.398049,0.166631,0.020644,6.891314,2
0.441562,0.011538,0.461243,0.422180,0.039063,1.231782,0.441712,0.024464,6.907414,0.035123,0.011225,0.053162,0.015564,0.037598,1.420909,0.036872,0.017377,6.855141,0.164212,0.029483,0.217224,0.114929,0.102295,1.302190,0.166835,0.038110,6.891465,2
0.441980,0.011404,0.462341,0.421204,0.041137,1.141150,0.442127,0.038960,6.907423,0.035330,0.011594,0.054810,0.016541,0.038269,1.368408,0.037182,0.041549,6.851969,0.164422,0.030798,0.218079,0.110962,0.107117,1.263354,0.167279,0.001712,6.890048,2
0.441619,0.010985,0.461914,0.420837,0.041077,1.109070,0.441755,0.006931,6.907446,0.035125,0.011190,0.054260,0.017334,0.036926,1.342097,0.036862,0.024875,6.855355,0.164692,0.029892,0.215698,0.111023,0.104675,1.281561,0.167380,0.000197,6.891140,2
0.440018,0.010661,0.461182,0.420166,0.041016,1.105362,0.440147,0.013348,6.907462,0.034779,0.010884,0.054260,0.016235,0.038025,1.257292,0.036441,0.019900,6.857197,0.163571,0.029203,0.213745,0.112732,0.101013,1.266426,0.166155,0.025257,6.891707,2
0.438181,0.010550,0.458069,0.419373,0.038696,1.171142,0.438308,0.055562,6.907466,0.034696,0.010727,0.052490,0.014893,0.037597,1.217992,0.036315,0.034340,6.858321,0.163238,0.028966,0.210693,0.116028,0.094665,1.374656,0.165785,0.032400,6.891859,2
0.437666,0.010722,0.456909,0.419189,0.037720,1.183805,0.437798,0.028188,6.907455,0.034731,0.011053,0.052612,0.015198,0.037414,1.278055,0.036446,0.011222,6.855474,0.163363,0.029588,0.212524,0.115906,0.096618,1.426843,0.166018,0.027355,6.891197,2
0.439172,0.011021,0.459534,0.420837,0.038697,1.183762,0.439310,0.019169,6.907441,0.034857,0.011089,0.053528,0.016357,0.037171,1.313121,0.036577,0.007064,6.855680,0.164151,0.029847,0.214050,0.113037,0.101013,1.408271,0.166840,0.042013,6.891049,2
0.440959,0.011430,0.460693,0.419983,0.040710,1.267362,0.441107,0.027447,6.907420,0.034878,0.011249,0.053833,0.017029,0.036804,1.341918,0.036645,0.002562,6.854160,0.164123,0.029727,0.210510,0.113342,0.097168,1.427129,0.166791,0.022821,6.891200,2
0.441482,0.011427,0.461609,0.421814,0.039795,1.338797,0.441629,0.003004,6.907421,0.035121,0.011476,0.056519,0.016541,0.039978,1.349617,0.036947,0.005457,6.852673,0.164674,0.030332,0.213379,0.113220,0.100159,1.380663,0.167441,0.023304,6.890624,2
0.441424,0.011114,0.461548,0.422607,0.038941,1.309877,0.441564,0.011980,6.907439,0.035048,0.011427,0.054077,0.015869,0.038208,1.414223,0.036862,0.013644,6.852937,0.164274,0.030106,0.212646,0.113831,0.098815,1.386030,0.167007,0.017982,6.890803,2
0.440285,0.010690,0.458435,0.420105,0.038330,1.217266,0.440415,0.006171,6.907461,0.034895,0.010967,0.053284,0.015808,0.037476,1.384826,0.036576,0.038927,6.856759,0.164060,0.029163,0.215332,0.117126,0.098206,1.350659,0.166630,0.011044,6.891821,2
0.438376,0.010732,0.457153,0.418152,0.039001,1.112940,0.438507,0.048580,6.907456,0.034575,0.010757,0.052856,0.017334,0.035522,1.417651,0.036208,0.052128,6.857778,0.163135,0.028536,0.209534,0.114014,0.095520,1.298241,0.165609,0.024322,6.892313,2
0.437458,0.010823,0.459839,0.417786,0.042053,0.986383,0.437591,0.006516,6.907449,0.034734,0.010834,0.053040,0.017029,0.036011,1.343703,0.036383,0.058167,6.857408,0.163658,0.028918,0.212524,0.111267,0.101257,1.229476,0.166190,0.022335,6.891991,2
0.438877,0.011007,0.460876,0.418396,0.042480,1.015291,0.439015,0.022189,6.907441,0.034951,0.011101,0.053223,0.015320,0.037903,1.295204,0.036670,0.042474,6.855521,0.164385,0.029344,0.213074,0.111877,0.101197,1.248688,0.166981,0.024390,6.891663,2
0.440880,0.011417,0.462830,0.419556,0.043274,1.132742,0.441028,0.014182,6.907420,0.034968,0.011182,0.053833,0.015442,0.038391,1.251107,0.036711,0.012034,6.855070,0.164282,0.029607,0.215027,0.115234,0.099793,1.317853,0.166926,0.011025,6.891369,2
0.441611,0.011447,0.462769,0.422607,0.040162,1.177957,0.441759,0.024408,6.907420,0.035232,0.011315,0.054810,0.014832,0.039978,1.232156,0.037003,0.006387,6.854465,0.165040,0.030147,0.215881,0.115845,0.100036,1.368096,0.167768,0.013604,6.890919,2
0.441652,0.011165,0.461914,0.422058,0.039856,1.242859,0.441793,0.060308,6.907436,0.035217,0.011483,0.055664,0.014709,0.040955,1.304032,0.037040,0.011505,6.852969,0.164906,0.030156,0.215515,0.113464,0.102051,1.422225,0.167638,0.031415,6.890868,2
0.440707,0.010941,0.460571,0.421143,0.039428,1.283154,0.440843,0.021775,6.907447,0.035171,0.011050,0.053772,0.017578,0.036194,1.369307,0.036864,0.004956,6.857039,0.164718,0.028924,0.210144,0.116333,0.093811,1.415797,0.167236,0.028411,6.892199,2
0.438645,0.010566,0.457764,0.420654,0.037110,1.253146,0.438772,0.001121,6.907465,0.034951,0.010639,0.052368,0.016663,0.035705,1.405382,0.036533,0.053231,6.859962,0.164398,0.028464,0.213318,0.119080,0.094238,1.375828,0.166841,0.068733,6.892596,2
0.437551,0.010687,0.455444,0.420166,0.035278,1.223943,0.437681,0.055900,6.907457,0.035069,0.010941,0.051819,0.016357,0.035462,1.426752,0.036735,0.061869,6.857444,0.164120,0.029161,0.214478,0.116272,0.098206,1.307690,0.166688,0.063768,6.891780,2
0.438553,0.010921,0.458008,0.418884,0.039124,1.089451,0.438689,0.044335,6.907445,0.035088,0.011093,0.053894,0.016235,0.037659,1.373708,0.036798,0.066521,6.855970,0.164258,0.029566,0.214111,0.115662,0.098449,1.339091,0.166895,0.029396,6.891394,2
0.440753,0.011366,0.463196,0.418640,0.044556,1.042579,0.440899,0.055150,6.907423,0.035219,0.011122,0.054321,0.016541,0.037780,1.341711,0.036932,0.050517,6.856153,0.164800,0.029710,0.217163,0.111816,0.105347,1.275119,0.167454,0.030851,6.891334,2
0.441673,0.011628,0.464844,0.419495,0.045349,1.017054,0.441826,0.030483,6.907409,0.035297,0.011587,0.055664,0.016602,0.039062,1.333653,0.037149,0.002392,6.852184,0.164834,0.030193,0.216125,0.112305,0.103820,1.254722,0.167574,0.007350,6.890835,2
0.441829,0.011234,0.463196,0.421021,0.042175,1.091128,0.441972,0.033597,6.907432,0.035366,0.011603,0.054443,0.015808,0.038635,1.310757,0.037219,0.002927,6.852173,0.164836,0.030383,0.217957,0.112061,0.105896,1.302562,0.167610,0.009454,6.890608,2
0.440944,0.010915,0.463013,0.422668,0.040345,1.148595,0.441079,0.006611,6.907449,0.035008,0.010974,0.053833,0.015808,0.038025,1.249366,0.036686,0.012070,6.857205,0.163817,0.028979,0.213318,0.117371,0.095947,1.322319,0.166358,0.009089,6.891976,2
0.439358,0.010694,0.457825,0.420776,0.037049,1.265630,0.439488,0.060743,6.907459,0.034973,0.010776,0.052429,0.016479,0.035950,1.287339,0.036594,0.032969,6.858759,0.163838,0.028542,0.209595,0.116882,0.092713,1.392905,0.166303,0.041599,6.892432,2
0.437612,0.010732,0.456116,0.419556,0.036560,1.325460,0.437743,0.058312,6.907455,0.034809,0.010764,0.053589,0.017456,0.036133,1.322465,0.036434,0.036762,6.858407,0.163643,0.028681,0.208374,0.113220,0.095154,1.414594,0.166134,0.027416,6.892258,2
0.438480,0.010994,0.459229,0.419495,0.039734,1.331821,0.438617,0.023731,6.907441,0.034828,0.011013,0.054016,0.016968,0.037048,1.384085,0.036526,0.005814,6.856383,0.163803,0.029392,0.209961,0.112610,0.097351,1.416520,0.166416,0.052271,6.891480,2
0.440389,0.011232,0.461426,0.421631,0.039795,1.254866,0.440533,0.016968,6.907430,0.035161,0.011103,0.053406,0.016479,0.036927,1.414350,0.036871,0.018167,6.856424,0.164620,0.029429,0.213867,0.119324,0.094543,1.378846,0.167228,0.030265,6.891621,2
0.441633,0.011566,0.461731,0.421936,0.039795,1.203407,0.441784,0.011866,6.907413,0.035143,0.011265,0.054749,0.015625,0.039124,1.379278,0.036903,0.003470,6.854903,0.164445,0.029774,0.214844,0.114685,0.100159,1.286555,0.167116,0.030392,6.891192,2
0.441701,0.011150,0.462524,0.421509,0.041015,1.110074,0.441841,0.031032,6.907437,0.035139,0.011574,0.057312,0.016602,0.040710,1.362481,0.036994,0.014495,6.851719,0.164752,0.030801,0.215942,0.111206,0.104736,1.272225,0.167604,0.023909,6.890143,2
0.441154,0.010881,0.462402,0.421387,0.041015,1.092124,0.441288,0.006896,6.907451,0.035041,0.011201,0.054321,0.016724,0.037597,1.334505,0.036786,0.001139,6.855132,0.164025,0.029431,0.213074,0.113037,0.100037,1.289684,0.166642,0.026658,6.891549,2
0.439219,0.010642,0.459351,0.420715,0.038636,1.153988,0.439348,0.008173,6.907462,0.034956,0.010826,0.053162,0.015930,0.037232,1.249098,0.036593,0.025332,6.858236,0.164341,0.028354,0.212036,0.115906,0.096130,1.305280,0.166767,0.002998,6.892756,2
0.437701,0.010697,0.458191,0.420593,0.037598,1.215199,0.437831,0.025859,6.907457,0.034898,0.010830,0.052002,0.015686,0.036316,1.267296,0.036539,0.030441,6.858019,0.164030,0.028666,0.211853,0.117859,0.093994,1.365245,0.166514,0.065873,6.892309,2
0.438161,0.010815,0.457336,0.419922,0.037414,1.194273,0.438294,0.021610,6.907451,0.034954,0.011074,0.053589,0.015259,0.038330,1.318714,0.036665,0.015866,6.855984,0.164498,0.029588,0.213196,0.115540,0.097656,1.430136,0.167135,0.031483,6.891423,2
0.439974,0.011151,0.460449,0.420471,0.039978,1.229871,0.440115,0.023349,6.907434,0.035089,0.011132,0.054382,0.017395,0.036987,1.354642,0.036810,0.018063,6.855862,0.164734,0.029401,0.211060,0.113770,0.097290,1.400313,0.167335,0.039293,6.891667,2
0.441607,0.011351,0.462280,0.421814,0.040466,1.317197,0.441752,0.037932,6.907425,0.035403,0.011293,0.054138,0.016113,0.038025,1.362446,0.037159,0.056150,6.855050,0.165324,0.030315,0.213257,0.113281,0.099976,1.408845,0.168078,0.054856,6.890748,2
0.441746,0.011268,0.460754,0.423157,0.037597,1.310128,0.441890,0.014264,6.907430,0.035492,0.011608,0.053772,0.016113,0.037659,1.415740,0.037340,0.033251,6.852452,0.165422,0.030693,0.217651,0.117432,0.100219,1.374272,0.168242,0.027002,6.890365,2
0.441240,0.010855,0.460083,0.422119,0.037964,1.180085,0.441374,0.004182,6.907453,0.035366,0.011176,0.053711,0.016357,0.037354,1.400826,0.037088,0.028899,6.856264,0.165286,0.029653,0.216675,0.115234,0.101441,1.335297,0.167922,0.036291,6.891495,2
0.439681,0.010708,0.460449,0.418701,0.041748,0.992166,0.439812,0.051239,6.907459,0.035253,0.010898,0.053955,0.017151,0.036804,1.377565,0.036898,0.041999,6.858459,0.164769,0.029048,0.214783,0.113586,0.101197,1.302961,0.167308,0.015924,6.892075,2
0.438000,0.010594,0.459167,0.417969,0.041198,0.965374,0.438128,0.029665,6.907463,0.035190,0.010877,0.052734,0.016846,0.035888,1.319835,0.036832,0.076491,6.858219,0.165015,0.028734,0.212585,0.114502,0.098083,1.292415,0.167496,0.029144,6.892450,2
0.438172,0.010894,0.459473,0.418091,0.041382,0.970271,0.438307,0.007965,6.907446,0.034997,0.011032,0.053711,0.015564,0.038147,1.262735,0.036693,0.003573,6.856533,0.164151,0.029364,0.214905,0.115173,0.099732,1.298264,0.166754,0.016111,6.891639,2
0.440259,0.011214,0.460815,0.420959,0.039856,1.119450,0.440402,0.086493,6.907431,0.035362,0.011211,0.054016,0.015259,0.038757,1.263797,0.037095,0.027636,6.855776,0.165070,0.029734,0.218262,0.117798,0.100464,1.360638,0.167724,0.030800,6.891370,2
0.441780,0.011511,0.461975,0.422241,0.039734,1.212936,0.441930,0.088315,6.907416,0.035486,0.011323,0.054382,0.015991,0.038391,1.300677,0.037247,0.005527,6.855259,0.165058,0.029732,0.212708,0.116394,0.096314,1.423527,0.167712,0.017516,6.891424,2
0.441938,0.011334,0.461914,0.422180,0.039734,1.270168,0.442083,0.056919,6.907427,0.035775,0.011714,0.055481,0.017151,0.038330,1.384537,0.037642,0.026972,6.852338,0.166151,0.030716,0.212341,0.111938,0.100403,1.410581,0.168964,0.058910,6.890462,2
0.441601,0.010949,0.462036,0.422058,0.039978,1.270905,0.441736,0.031190,6.907448,0.035221,0.011293,0.053772,0.017334,0.036438,1.427614,0.036985,0.000622,6.854899,0.164367,0.029835,0.212646,0.113708,0.098938,1.387524,0.167050,0.027777,6.891120,2
0.439961,0.010684,0.458435,0.421631,0.036804,1.246039,0.440090,0.054391,6.907461,0.035348,0.010878,0.051941,0.016785,0.035156,1.453447,0.036982,0.043850,6.858972,0.164665,0.028633,0.215881,0.118103,0.097778,1.309457,0.167133,0.035564,6.892488,2
0.438017,0.010589,0.455994,0.418274,0.037720,1.116748,0.438145,0.053813,6.907463,0.035098,0.010700,0.053345,0.017822,0.035523,1.346648,0.036692,0.055857,6.859759,0.164248,0.028661,0.213928,0.113403,0.100525,1.249515,0.166728,0.028405,6.892380,2
0.437618,0.010839,0.458008,0.417725,0.040283,1.040122,0.437752,0.051164,5.960699,0.035014,0.011052,0.055420,0.017517,0.037903,1.312525,0.036713,0.041010,5.909581,0.164914,0.029698,0.213135,0.112427,0.100708,1.262232,0.167560,0.021203,5.944655,2
